6.312990767191076769e-01,2.567090747271604245e-01,6.505499667954182108e-01,9.581374738993356788e-01,9.308784621810417548e-01,1.061472439794460820e-01,6.000645879671965277e-01,3.863887739922522435e-01,7.922603508574793674e-01,2.611337362918102478e-01,5.705787105324240382e-01,3.456584556198517566e-01,5.642909106984272949e-01,9.956365818402211909e-01,5.386839943571016809e-01,5.990543365691259892e-01,1.888518423681008196e-01,6.243429858378655162e-01,4.299778742573479029e-01,2.083259187655824851e-01,5.222081372288096546e-01,3.163700193542224870e-01,3.927176801950954532e-01,7.821658762172685186e-01,1.022156697279099635e-01,1.979207631986136251e-01,2.617017987323858597e-01,5.134123640517329612e-01,6.933238593756951840e-02,6.956252185207452143e-01,4.425580004369389364e-01,4.261620854428632699e-01,6.695330152981932015e-01,1.029923825221776834e-01,8.647065607910867646e-01,7.512225877985575506e-01,4.993865836182076468e-02,1.013714467808624065e-03,1.978465382236264114e-01,6.105865265355655547e-01,8.030056990768816849e-01,5.177488009656364687e-01,6.616807839257883295e-01,2.493007043489514629e-01,5.846713007114106020e-01,2.573444204489487852e-01,3.718527326127285537e-02,3.018309355128774296e-01,1.824854442544664446e-01,1.293563574639765568e-01,9.091309040240680428e-02,8.067245039736758994e-02,2.768709038349402851e-01,8.632990573692920222e-01,8.223256174858786238e-01,5.784011934284587486e-01,5.899165996769134557e-01,5.297536886182829807e-02,6.131516571745976307e-02,1.846912062331922399e-01,6.594288608270644225e-01,1.454026476461215411e-01,6.376924989479226813e-02,3.028640267073545722e-01,5.207302085096499056e-01,9.038919156393596666e-01,6.705680541807810258e-01,7.703754176527648490e-01,4.559538260652262753e-01,7.840185473734878618e-01,3.722412282226482683e-01,2.857359958733645122e-01,9.725664103025075669e-01,3.440901713569894937e-01,2.556725885195835213e-01,2.595281438728251899e-01,6.463457571472812635e-01,8.138580104169090834e-01,2.560297349392982591e-01,8.722648036297192542e-01,9.665458558764045138e-01,6.740607881193773077e-01,3.859361479533224282e-01,9.983379036763099235e-01,7.447537931209975426e-01,6.976464206846850757e-01,4.180712710940404087e-02,9.589002553294210252e-01,7.934427016134536492e-01,6.098042895020421295e-01,6.548385607326887570e-01,7.600501450811233406e-01,2.366600699387836348e-01,3.577565368441704141e-01,3.387012204363751833e-01,9.934277270809760418e-01,5.267820111094118074e-01,6.732581260127440403e-01,3.985181609328658503e-01,2.980384172646567409e-01
8.494077785425803976e+29,-6.012314196600278183e+29,3.273981734559049956e+29,2.361125900081506729e+29,1.228948866647222194e+30,2.483887565253938034e+29,-4.402131749662812102e+29,2.401433668847045592e+29,4.153605647217545016e+29,5.859515158664348231e+29,-5.667278884119336280e+29,-1.765399882232981344e+29,9.222089898043197577e+29,8.971464622647914446e+29,8.326742414228406041e+29,3.043657433688600966e+29,-6.859033776305757530e+29,1.427024748346326380e+29,-1.325126254063038218e+29,-1.112667471895124292e+29,3.930013739858879073e+28,1.234377474713850465e+30,1.436507893395220603e+30,8.339605754861068442e+29,4.283486394874087616e+29,3.670618305732282723e+29,-5.594595188839016357e+29,-9.250699172857265002e+29,1.171127230705707763e+30,7.458906706390796644e+29,9.226798213370051504e+29,4.700839335521891793e+29,-2.234637758323099207e+29,9.519410980904910588e+29,9.115286239478851663e+29,-1.685152152037796201e+29,2.802553338769901625e+29,-6.052565436838855141e+29,4.528143887812448029e+29,5.543249786921789168e+29,3.831365262534226111e+29,-6.793133880432508644e+29,4.022836436199262916e+29,-2.202514310456058935e+29,1.353322752212506260e+29,8.480252178601683603e+29,5.791013876849884723e+29,1.285405446849723797e+30,3.800959821289873203e+29,1.607986803544978096e+29,3.241977181951930085e+29,1.280244917489587168e+30,1.494077396405687398e+30,-1.036874386739422627e+29,6.105345786296005874e+29,4.306553857682893784e+29,1.084098188433712809e+30,-8.077212738435374117e+28,3.480501422599424962e+29,7.949189221237592128e+29,3.918968092543020125e+29,4.136024128326200241e+29,-1.745543468955536763e+30,5.298790267108956554e+29,4.549325803644944186e+29,1.391493827546912408e+30,1.030477271898291570e+30,6.628408225104503638e+29,3.873912859995468274e+29,1.951259146865444778e+29,2.634984910922198760e+29,5.150420304143857469e+28,-1.851538106059657047e+29,3.843307264593461692e+29,-1.758621505330486163e+29,5.564175569265426541e+29,7.216231886491650360e+29,-1.006118848458209248e+28,-6.275016873294822314e+29,6.237525632290711702e+29,5.431383074063202850e+29,3.580417825321202877e+29,2.340942404824358303e+28,1.882878687785842409e+30,-1.203367076488480174e+28,1.129402974448439881e+30,5.465637223587873473e+29,9.499570849191510532e+29,1.034895334334074732e+30,8.261712401542813421e+29,-8.443405055441599333e+27,6.894840057226694171e+29,-2.536665565921318627e+29,1.023567016732147322e+30,5.731884109932534632e+29,4.650452622192491311e+28,9.636165810668846788e+29,8.767925778635317390e+29,6.457084369823059229e+29,3.107576243278287786e+29
-9.609861586968594678e+30,6.802093014731911706e+30,-3.704052647770782279e+30,-2.671283879389528663e+30,-1.390383841391093505e+31,-2.810171545688960828e+30,4.980396679041060575e+30,-2.716886492618325725e+30,-4.699224139968911592e+30,-6.629222270349003174e+30,6.411733793442190570e+30,1.997303168892042349e+30,-1.043350551440629130e+31,-1.014995804484318850e+31,-9.420545005611268674e+30,-3.443472898010938653e+30,7.760037843467533860e+30,-1.614479012149440389e+30,1.499195109324441856e+30,1.258827689696617951e+30,-4.446261192947804245e+29,-1.396525552441961127e+31,-1.625207863642672190e+31,-9.435098061681142669e+30,-4.846166040441189638e+30,-4.152791477359066976e+30,6.329502351908188725e+30,1.046587289223246744e+31,-1.324966742550724092e+31,-8.438710216796976744e+30,-1.043883231213542254e+31,-5.318342550132867151e+30,2.528180225677378209e+30,-1.076988274795473424e+31,-1.031267210897155343e+31,1.906514076978963265e+30,-3.170697316828537245e+30,6.847631667120812230e+30,-5.122961801247236991e+30,-6.271412211586992037e+30,-4.334654187696064961e+30,7.685481325388191628e+30,-4.551277051641691146e+30,2.491837026123673495e+30,-1.531095508517883614e+30,-9.594219833282828965e+30,-6.551722643627554366e+30,-1.454256568713478144e+31,-4.300254682315957838e+30,-1.819212276041242207e+30,-3.667843968781820727e+30,-1.448418151569182976e+31,-1.690339708513303248e+31,1.173078414257756754e+30,-6.907345250820412358e+30,-4.872263654006000203e+30,-1.226505547641516742e+31,9.138237038007496240e+29,-3.937700797688565899e+30,-8.993396344768856959e+30,-4.433764543610322251e+30,-4.679333108631586578e+30,1.974838414993455719e+31,-5.994840443298295161e+30,-5.146926169947906739e+30,-1.574280740671848649e+31,-1.165840976520512502e+31,-7.499117279066647501e+30,-4.382790839850896045e+30,-2.207576952219155050e+30,-2.981117066197646738e+30,-5.826980596238469690e+29,2.094756517173639080e+30,-4.348164894354477716e+30,1.989634385721225527e+30,-6.295086814128356886e+30,-8.164157581779628082e+30,1.138282808516504501e+29,7.099304366799693521e+30,-7.056888276436703711e+30,-6.144850665062042000e+30,-4.050742244465843236e+30,-2.648449118726711888e+29,-2.130214016913163724e+31,1.361441578418314457e+29,-1.277761578991681262e+31,-6.183604447195019608e+30,-1.074743641616352151e+31,-1.170839396683671274e+31,-9.346972627538616898e+30,9.552531906021998413e+28,-7.800547657772298067e+30,2.869882473972346502e+30,-1.158022988756263719e+31,-6.484825581845686551e+30,-5.261337102948178325e+29,-1.090197452601585060e+31,-9.919682298553928415e+30,-7.305288292912561003e+30,-3.515788087759420158e+30
8.466732489688358898e-01,5.689006795703502872e-01,8.519849662233880405e-01,6.134204200871518076e-02,4.323249307085499371e-01,5.822359278168209862e-02,6.622963276476023786e-01,4.997185144680544866e-01,4.236841460737854614e-01,1.723406199084385193e-01,3.922522989429699791e-01,4.651552102743270467e-01,5.375402438292409268e-02,3.599848384626482822e-01,9.147428216930717504e-01,3.244459006463663586e-01,1.743277817094037729e-01,5.246259315552495028e-01,8.927270930698203433e-01,6.722802873852098404e-01,6.643955366383965666e-01,7.230354761598817293e-01,5.496089230244805002e-01,7.948774696456983868e-02,7.900836835557215609e-01,1.931680855917849993e-01,5.802502704091643260e-01,4.290123131241597720e-01,3.363876596463658553e-01,1.901797420218103163e-01,6.159668157151372281e-01,3.380183190999718201e-01,2.638663396834804997e-01,1.470120219602396583e-01,7.948357847693169331e-01,3.989865846343605416e-01,5.928106248009835655e-01,4.554281035691771784e-01,2.001071069708917349e-01,9.889239673348111381e-01,1.452985261378207937e-01,6.150216599293060193e-01,6.898362445036775314e-01,1.460087907538238916e-01,2.703121458930097809e-01,9.643193127213928184e-01,3.123066383635867416e-01,6.555619847037598147e-01,2.183617938941148084e-01,2.426336159347817212e-01,5.707772562143276218e-01,8.253790309051881602e-01,2.650027524064002549e-01,6.318439220691171032e-01,1.642776752158371378e-01,9.344610787238361027e-02,8.714554811479116037e-01,6.636147933187467318e-01,5.661241169552706509e-01,7.049658170225124865e-01,1.005941902347051720e-02,6.784359385964729983e-01,7.991234904653696791e-01,9.554246014006330112e-01,5.566626567842355433e-01,4.330173640068132324e-01,2.116358380926131044e-02,8.938473091918732738e-01,5.177990037499854425e-01,4.458733414609700185e-01,5.210621801286955401e-01,6.276470369290328977e-01,5.893532379429350376e-01,4.934954329367322590e-01,8.178548218808702197e-01,9.522608010711004489e-01,9.515391832613748768e-01,3.475815947887705981e-01,4.442791644595749379e-01,9.232194381838662034e-01,3.234996458256682583e-01,2.417886322631005447e-01,1.868927050959391378e-01,3.385212768185067445e-01,6.308514096566811835e-01,1.763034952298454527e-01,1.621927799063030973e-01,9.148752839918667945e-01,5.766348108988439414e-02,4.717482388045797226e-01,4.874970942329566181e-01,2.811595965156855614e-01,5.482926637381968504e-02,8.841380124031092969e-01,5.897743092231484408e-01,4.592722983490060695e-02,4.709403531154915390e-01,1.820493369115785409e-01,2.412375780150773918e-01,1.623501476792217346e-01
1.654212299369476241e+29,-1.170891592763657041e+29,6.376043380545134616e+28,4.598266785332952650e+28,2.393364406039044605e+29,4.837343694015503739e+28,-8.573103149904361773e+28,4.676765543704830282e+28,8.089101226737277321e+28,1.141134133161259799e+29,-1.103696343889945203e+29,-3.438096937882630492e+28,1.795991870261290119e+29,1.747182888867918636e+29,1.621623923360102830e+29,5.927489373187897313e+28,-1.335789319228401920e+29,2.779114992048536571e+28,-2.580668828848075047e+28,-2.166907879251096935e+28,7.653657541189975513e+27,2.403936562481167825e+29,2.797583345884342029e+29,1.624129080953024850e+29,8.342042758086864753e+28,7.148488806377398721e+28,-1.089541276832943726e+29,-1.801563534836793768e+29,2.280757428049676498e+29,1.452613884305993103e+29,1.796908816109342494e+29,9.154832991136430016e+28,-4.351932606848728411e+28,1.853894841909611793e+29,1.775191966881149318e+29,-3.281815445397718013e+28,5.457941868218809346e+28,-1.178730475253975747e+29,8.818510315790821040e+28,1.079541806754111098e+29,7.461541728699179853e+28,-1.322955383240891721e+29,7.834429787444401162e+28,-4.289372753537955001e+28,2.635581123086445038e+28,1.651519806129327307e+29,1.127793589630850118e+29,2.503312994114931494e+29,7.402327446449075342e+28,3.131536695847647890e+28,6.313714907667937981e+28,2.493262910465387277e+29,2.909699316401370297e+29,-2.019301565853668892e+28,1.189009397827715789e+29,8.386966292896623399e+28,2.111269321042304087e+29,-1.573028345538741927e+28,6.778238355668705509e+28,1.548095861352530116e+29,7.632147271885674744e+28,8.054861424073350542e+28,-3.399426747527263223e+29,1.031933574564374510e+29,8.859762047494297751e+28,2.709918952569149976e+29,2.006843175859994021e+29,1.290875231819036186e+29,7.544402855485343168e+28,3.800055635550885627e+28,5.131604192605106573e+28,1.003038630314761030e+28,-3.605850419168960930e+28,7.484798628665974146e+28,-3.424896060752610281e+28,1.083617067962115558e+29,1.405353232458935418e+29,-1.959405810189113922e+27,-1.222052654899164580e+29,1.214751259035868324e+29,1.057755885940300346e+29,6.972824337282387280e+28,4.558958662336067986e+27,3.666885561787063523e+29,-2.343545160613309355e+27,2.199499908303074425e+29,1.064426842711214912e+29,1.850030989550921383e+29,2.015447300625391845e+29,1.608959422115940210e+29,-1.644345162088651016e+27,1.342762523013967565e+29,-4.940128301504641462e+28,1.993385531406797491e+29,1.116278124620232434e+29,9.056703683432915329e+27,1.876632693613858624e+29,1.707543918284813721e+29,1.257510085875942212e+29,6.051970731460125931e+28
-2.087066925653223492e+31,1.477276570354091206e+31,-8.044450694228840623e+30,-5.801486512060899228e+30,-3.019631556437869895e+31,-6.103122334666702882e+30,1.081641092587235875e+31,-5.900526124539131339e+30,-1.020576122487320991e+31,-1.439732551904777043e+31,1.392498468891365493e+31,4.337737179247505731e+30,-2.265945673350654402e+31,-2.204364917735811480e+31,-2.045951206123976692e+31,-7.478524358458459005e+30,1.685322748843127677e+31,-3.506320791422697067e+30,3.255947550558195295e+30,2.733918302481752614e+30,-9.656376989222341504e+29,-3.032970106620010432e+31,-3.529621681439884209e+31,-2.049111836493969011e+31,-1.052488922491275876e+31,-9.019020374069577866e+30,1.374639468634062615e+31,2.272975213095925832e+31,-2.877558893861643818e+31,-1.832716614694488827e+31,-2.267102546072436267e+31,-1.155036078478024016e+31,5.490694420458005176e+30,-2.338999983394076020e+31,-2.239703109292625292e+31,4.140561699435455184e+30,-6.886111153445061165e+30,1.487166641427300104e+31,-1.112603343628486796e+31,-1.362023468461869037e+31,-9.413989275521818968e+30,1.669130585875850875e+31,-9.884450180095925097e+30,5.411764377080067522e+30,-3.325228740126410858e+30,-2.083669855674973970e+31,-1.422901205967550043e+31,-3.158350159649275334e+31,-9.339280529397341785e+30,-3.950959899405179403e+30,-7.965812793398578926e+30,-3.145670301886180877e+31,-3.671074831265975942e+31,2.547688271110267381e+30,-1.500135220454136569e+31,-1.058156794060714426e+31,-2.663721158785783563e+31,1.984639647123521199e+30,-8.551887070338075933e+30,-1.953183185390433776e+31,-9.629236856085445270e+30,-1.016256194188596690e+31,4.288948290177210309e+31,-1.301957692288452877e+31,-1.117807919178738873e+31,-3.419018305124143097e+31,-2.531970020831217585e+31,-1.628656096262959044e+31,-9.518532323615014953e+30,-4.794409156954102569e+30,-6.474381319861524663e+30,-1.265501936826439218e+30,4.549386088322047496e+30,-9.443331787753461659e+30,4.321082135090562661e+30,-1.367165111081323863e+31,-1.773089353929019980e+31,2.472119293171459160e+29,1.541824845036483961e+31,-1.532612930001322422e+31,-1.334536868759776142e+31,-8.797390147480961456e+30,-5.751893993437217125e+29,-4.626392566804592253e+31,2.956774887867606736e+29,-2.775038858395056404e+31,-1.342953403755522274e+31,-2.334125095175534687e+31,-2.542825574936282767e+31,-2.029972779768604168e+31,2.074616152237831799e+29,-1.694120656863933080e+31,6.232802355574916083e+30,-2.514990937971139091e+31,-1.408372521254510307e+31,-1.142655642948758506e+30,-2.367687635865196747e+31,-2.154353698330934808e+31,-1.586560373078433749e+31,-7.635578285349656733e+30
-1.241523002162380462e+32,8.787800810635936557e+31,-4.785361913495675894e+31,-3.451101093474243766e+31,-1.796273032214293698e+32,-3.630533678795736833e+31,6.434303950532454281e+31,-3.510016291710036504e+31,-6.071049835966788136e+31,-8.564464598796280180e+31,8.283485583790096943e+31,2.580367891703442223e+31,-1.347931702711496352e+32,-1.311299468238441037e+32,-1.217064700894683519e+32,-4.448712160856940124e+31,1.002539464340417513e+32,-2.085787409094649040e+31,1.936849138503370061e+31,1.626312223617162642e+31,-5.744240410965074741e+30,-1.804207668430920755e+32,-2.099648291898253713e+32,-1.218944848729635475e+32,-6.260887901274581187e+31,-5.365099275078195548e+31,8.177248647109793253e+31,1.352113329156825439e+32,-1.711758981916333485e+32,-1.090218912137755951e+32,-1.348619885684476724e+32,-6.870905009325029810e+31,3.266221764450387674e+31,-1.391389152369999463e+32,-1.332320920760419991e+32,2.463075105019269073e+31,-4.096306297156373265e+31,8.846633379146521179e+31,-6.618487536687745929e+31,-8.102200482784840333e+31,-5.600052438505948865e+31,9.929073138653738627e+31,-5.879913149256928793e+31,3.219269044038916366e+31,-1.978062092136583898e+31,-1.239502203878652665e+32,-8.464340817280218806e+31,-1.878791869577720246e+32,-5.555610822805070523e+31,-2.350287637144209335e+31,-4.738582980536443872e+31,-1.871249066500905144e+32,-2.183793815530221803e+32,1.515530503196566021e+31,-8.923778911809331427e+31,-6.294604084921621196e+31,-1.584554404319662038e+32,1.180592601598408946e+31,-5.087218035722267072e+31,-1.161880255026462106e+32,-5.728095683909051700e+31,-6.045352095680259103e+31,2.551345091266877140e+32,-7.744890223156619766e+31,-6.649447731125887064e+31,-2.033854217812153330e+32,-1.506180267721467966e+32,-9.688304579959439777e+31,-5.662241433711249294e+31,-2.852026055776228667e+31,-3.851382642524604994e+31,-7.528027711860754916e+30,2.706270410469074683e+31,-5.617507271356480703e+31,2.570460390161123947e+31,-8.132786315047641674e+31,-1.054748743479385205e+32,1.470577161519628832e+30,9.171775884230306071e+31,-9.116977430950711332e+31,-7.938692330172434406e+31,-5.233259217524733816e+31,-3.421600253772040623e+30,-2.752078870603291231e+32,1.758881789387483112e+30,-1.650773404064280881e+32,-7.988759348614406724e+31,-1.388489252247628998e+32,-1.512637856618453042e+32,-1.207559694518091852e+32,1.234116456698938526e+30,-1.007773031998440430e+32,3.707675780020129754e+31,-1.496080006103465567e+32,-8.377914762456226805e+31,-6.797258157088700951e+30,-1.408454432155986615e+32,-1.281549545813741041e+32,-9.437891870975163787e+31,-4.542138037964511442e+31
-1.667665104296343617e+30,1.180413781017964058e+30,-6.427896276109910329e+29,-4.635661841911620660e+29,-2.412828306747297832e+30,-4.876683166689136887e+29,8.642823479954897106e+29,-4.714799274993896313e+29,-8.154885553447441800e+29,-1.150414344736686728e+30,1.112672072390777947e+30,3.466056942325143151e+29,-1.810597669524530956e+30,-1.761391726890117342e+30,-1.634811699415672899e+30,-5.975694370003247727e+29,1.346652497803639054e+30,-2.801716013190308867e+29,2.601655942718674528e+29,2.184529793948461802e+29,-7.715902108329538227e+28,-2.423486437554337824e+30,-2.820334506341585236e+30,-1.637337171631094239e+30,-8.409883788892869011e+29,-7.206623466694472871e+29,1.098401885709792983e+30,1.816214581076036418e+30,-2.299305522858252635e+30,-1.464427178156559759e+30,-1.811522061687010767e+30,-9.229284041468989877e+29,4.387324224178385332e+29,-1.868971505278409484e+30,-1.789628625522736714e+30,3.308504370467734376e+29,-5.502328184833130866e+29,1.188316416482014514e+30,-8.890226547507743005e+29,-1.088321110870687491e+30,-7.522222288290450877e+29,1.333714196571467290e+30,-7.898142752162917022e+29,4.324255269822740170e+29,-2.657014930721720006e+29,-1.664950668452436274e+30,-1.136965300632463245e+30,-2.523671015032591379e+30,-7.462526481109441270e+29,-3.157003619634223636e+29,-6.365060853392577524e+29,-2.513539214938247417e+30,-2.933362259541646290e+30,2.035723263819565855e+29,-1.198678919607850371e+30,-8.455172815973172354e+29,-2.128439069918556647e+30,1.585820836478182818e+29,-6.833361831362777078e+29,-1.560685662926987970e+30,-7.694215279646206693e+29,-8.120367277982022183e+29,3.427072339642240488e+30,-1.040325722748034887e+30,-8.931813459947254163e+29,-2.731957179202468153e+30,-2.023163684633250535e+30,-1.301373173160779991e+30,-7.605757038415155510e+29,-3.830959534357587860e+29,-5.173336594186027239e+29,-1.011195884234494805e+29,3.635174285497126855e+29,-7.545668352340274203e+29,3.452748811077337927e+29,-1.092429533142545056e+30,-1.416782177659162476e+30,1.975339897273444822e+28,1.231990900032987161e+30,-1.224630154911699142e+30,-1.066358019675810029e+30,-7.029530457012419658e+29,-4.596035644446285419e+28,-3.696706270976663601e+30,2.362602277201463744e+28,-2.217387163833919721e+30,-1.073083229545873884e+30,-1.865076244135338602e+30,-2.031837787221106300e+30,-1.622044168900409242e+30,1.657715587651995800e+28,-1.353682459359928733e+30,4.980303613348911797e+29,-2.009596594214603088e+30,-1.125356199549575781e+30,-9.130359511517705600e+28,-1.891894308497919108e+30,-1.721430401887303839e+30,-1.267736708864592489e+30,-6.101187775928590752e+29
-4.632111098183301098e+30,3.278720529264155683e+30,-1.785414204649057078e+30,-1.287602694529904880e+30,-6.701878438721501745e+30,-1.354548833671654640e+30,2.400632986621544474e+30,-1.309583909777825294e+30,-2.265103208202220279e+30,-3.195393997369225693e+30,3.090560974708280183e+30,9.627329233704982234e+29,-5.029120992029679115e+30,-4.892446449501610546e+30,-4.540857395731034038e+30,-1.659810484743888828e+30,3.740465660346957395e+30,-7.782053967827834215e+29,7.226366611750195990e+29,6.067756103356325159e+29,-2.143170948207381733e+29,-6.731482493821443837e+30,-7.833768781229670715e+30,-4.547872193938495058e+30,-2.335931609487430688e+30,-2.001713687061217302e+30,3.050924068491931662e+30,5.044722584483312500e+30,-6.386557271271062156e+30,-4.067596900066463195e+30,-5.031688593482528486e+30,-2.563528442206361528e+30,1.218624380132189491e+30,-5.191260335709322894e+30,-4.970877309501939012e+30,9.189710871198701453e+29,-1.528328172565094585e+30,3.300670908408291345e+30,-2.469351720020372453e+30,-3.022923670553318593e+30,-2.089374500252423598e+30,3.704528195716445162e+30,-2.193790275937923429e+30,1.201106353183389930e+30,-7.380131803379877559e+29,-4.624571505164203726e+30,-3.158037902411285091e+30,-7.009755466139450666e+30,-2.072793374517217702e+30,-8.768901885545540124e+29,-1.767961025187181593e+30,-6.981613340355524151e+30,-8.147714970586482087e+30,5.654430557635241014e+29,-3.329453833459995228e+30,-2.348511091431399243e+30,-5.911958144448383552e+30,4.404780299483917988e+29,-1.898036443931672802e+30,-4.334964723984969191e+30,-2.137147319547724494e+30,-2.255515403993197288e+30,9.519045447568518431e+30,-2.889611540108367629e+30,-2.480902932259731598e+30,-7.588291683550547429e+30,-5.619544949463237056e+30,-3.614697669252755121e+30,-2.112577151400015250e+30,-1.064088346714638564e+30,-1.436947378732128238e+30,-2.808700359081236099e+29,1.009707028514858997e+30,-2.095886883405763610e+30,9.590364463410007547e+29,-3.034335222296568036e+30,-3.935258020433760465e+30,5.486709903065161215e+28,3.421981279858148142e+30,-3.401536034597559045e+30,-2.961918927349914390e+30,-1.952524281959009728e+30,-1.276596002619724577e+29,-1.026798136950004316e+31,6.562371592927329533e+28,-6.159020627037532481e+30,-2.980598887190603436e+30,-5.180440838436164091e+30,-5.643638156714301481e+30,-4.505394292836479935e+30,4.604476746105647846e+28,-3.759992067554786174e+30,1.383330480452312900e+30,-5.581860964027099712e+30,-3.125792423099044983e+30,-2.536050946897399780e+29,-5.254930750685715983e+30,-4.781449760012129810e+30,-3.521268920097738582e+30,-1.694667586883523976e+30
-5.901089177284131432e+30,4.176933989547094163e+30,-2.274532759152646923e+30,-1.640344583292108641e+30,-8.537874314119692388e+30,-1.725630774654923926e+30,3.058292221787178380e+30,-1.668347594902007805e+30,-2.885633727036911957e+30,-4.070779942677550294e+30,3.937227667343414212e+30,1.226475950683765420e+30,-6.406860903383389933e+30,-6.232744047465779087e+30,-5.784836303597062674e+30,-2.114519597349084796e+30,4.765175332568914302e+30,-9.913966543163821368e+29,9.206047307178890135e+29,7.730032754439594216e+29,-2.730297772757463568e+29,-8.575588473192222573e+30,-9.979848775631557039e+30,-5.793772845006273949e+30,-2.975865753361590401e+30,-2.550088014058064539e+30,3.886732136050358999e+30,6.426736614396812466e+30,-8.136170160695323060e+30,-5.181924952411793051e+30,-6.410131909554405541e+30,-3.265813289318474999e+30,1.552469497470492111e+30,-6.613418724899631544e+30,-6.332661217472321959e+30,1.170725458005712298e+30,-1.947017390656129810e+30,4.204897726961817794e+30,-3.145836613715732390e+30,-3.851060955255375952e+30,-2.661763719392911817e+30,4.719392709935444381e+30,-2.794784453689316544e+30,1.530152377277407380e+30,-9.401936799941382964e+29,-5.891484111942152827e+30,-4.023190058332641863e+30,-8.930095012525323647e+30,-2.640640152780855509e+30,-1.117116390055274472e+30,-2.252298241337177402e+30,-8.894243277222961729e+30,-1.037980128381732636e+31,7.203475601987504462e+29,-4.241565808875623280e+30,-2.991891409081275293e+30,-7.531553447926892707e+30,5.611480588358263999e+29,-2.418008143829520909e+30,-5.522538838800373073e+30,-2.722624018249304847e+30,-2.873419321321623589e+30,1.212681108760034798e+31,-3.681227637073277217e+30,-3.160552319871756052e+30,-9.667122633920099245e+30,-7.159032948127580427e+30,-4.604952885724667434e+30,-2.691322802296189318e+30,-1.355597927565373479e+30,-1.830602606120593744e+30,-3.578150606467975581e+29,1.286318740600643656e+30,-2.670060184640178690e+30,1.221766810946766235e+30,-3.865598722007732431e+30,-5.013331516834139163e+30,6.989807661136901424e+28,4.359441373583673615e+30,-4.333395092737692103e+30,-3.773343813579522231e+30,-2.487423050410130612e+30,-1.626322520758314346e+29,-1.308091981543008418e+31,8.360149848973578691e+28,-7.846299306639952119e+30,-3.797141193057822586e+30,-6.599635194836540918e+30,-7.189726546019837520e+30,-5.739658011182749309e+30,5.865885138465044599e+28,-4.790051027999625840e+30,1.762297225404887366e+30,-7.111025344279489557e+30,-3.982110846785232707e+30,-3.230808160728065310e+29,-6.694531790557319739e+30,-6.091339542546993013e+30,-4.485929095538577649e+30,-2.158925898294280953e+30
